assessment_year,industry,company_id,parent_aspect,aspect,score_weight,score_value
2013,BNK Banks,874155,Social Dimension,Financial Inclusion,3,89.0
2013,BNK Banks,874155,Social Dimension,Human Capital Development,6,100.0
2013,BNK Banks,874155,Social Dimension,Labor Practice Indicators,5,72.466
2013,BNK Banks,874155,Social Dimension,Occupational Health & Safety,3,84.3968
2013,BNK Banks,874155,Social Dimension,Social Reporting,3,77.875
2013,BNK Banks,874155,Social Dimension,Stakeholder Engagement,2,92.3
2013,BNK Banks,874155,Social Dimension,Talent Attraction & Retention,6,63.645787
2013,BNK Banks,874155,,S&P Global ESG Score,100,81.517721
2013,BNK Banks,875352,Environmental Dimension,Business Risks and Opportunities,9,95.357143
2013,BNK Banks,875352,Environmental Dimension,Climate Strategy,4,66.2
2013,BNK Banks,875352,Environmental Dimension,Environmental Policy & Management Systems,4,86.14
2013,BNK Banks,875352,Environmental Dimension,Environmental Reporting,3,84.25
2013,BNK Banks,875352,Environmental Dimension,Operational Eco-Efficiency,4,41.929846
2013,BNK Banks,875352,Governance & Economic Dimension,Anti-crime Policy & Measures,4,100.0
2013,BNK Banks,875352,Governance & Economic Dimension,Brand Management,4,100.0
2013,BNK Banks,875352,Governance & Economic Dimension,Codes of Business Conduct,7,90.0
2013,BNK Banks,875352,Governance & Economic Dimension,Corporate Governance,7,75.876949
2013,BNK Banks,875352,Governance & Economic Dimension,Customer Relationship Management,6,90.446552
2013,BNK Banks,875352,Governance & Economic Dimension,Financial Stability & Systemic Risk,4,100.0
2013,BNK Banks,875352,Governance & Economic Dimension,Risk & Crisis Management,6,90.65
2013,BNK Banks,875352,Governance & Economic Dimension,Supply Chain Management,3,87.426471
2013,BNK Banks,875352,S&P Global ESG Score,Environmental Dimension,24,78.668486
2013,BNK Banks,875352,S&P Global ESG Score,Governance & Economic Dimension,41,90.487741
2013,BNK Banks,875352,S&P Global ESG Score,Social Dimension,35,81.895379
2013,BNK Banks,875352,Social Dimension,Controversial Issues: Dilemmas in Lending & Financing,4,75.5
2013,BNK Banks,875352,Social Dimension,Corporate Citizenship & Philanthropy,3,96.0
2013,BNK Banks,875352,Social Dimension,Financial Inclusion,3,79.0
2013,BNK Banks,875352,Social Dimension,Human Capital Development,6,100.0
2013,BNK Banks,875352,Social Dimension,Labor Practice Indicators,5,78.3924
2013,BNK Banks,875352,Social Dimension,Occupational Health & Safety,3,66.853684
2013,BNK Banks,875352,Social Dimension,Social Reporting,3,79.75
2013,BNK Banks,875352,Social Dimension,Stakeholder Engagement,2,89.4
2013,BNK Banks,875352,Social Dimension,Talent Attraction & Retention,6,71.46087
2013,BNK Banks,875352,,S&P Global ESG Score,100,84.643793
2013,BNK Banks,877263,Environmental Dimension,Business Risks and Opportunities,9,96.7
2013,BNK Banks,877263,Environmental Dimension,Climate Strategy,4,35.1
2013,BNK Banks,877263,Environmental Dimension,Environmental Policy & Management Systems,4,71.24
2013,BNK Banks,877263,Environmental Dimension,Environmental Reporting,3,64.75
2013,BNK Banks,877263,Environmental Dimension,Operational Eco-Efficiency,4,50.78
2013,BNK Banks,877263,Governance & Economic Dimension,Anti-crime Policy & Measures,4,96.26
2013,BNK Banks,877263,Governance & Economic Dimension,Brand Management,4,97.5
2013,BNK Banks,877263,Governance & Economic Dimension,Codes of Business Conduct,7,92.5
2013,BNK Banks,877263,Governance & Economic Dimension,Corporate Governance,7,73.545941
2013,BNK Banks,877263,Governance & Economic Dimension,Customer Relationship Management,6,94.372019
2013,BNK Banks,877263,Governance & Economic Dimension,Financial Stability & Systemic Risk,4,100.0
2013,BNK Banks,877263,Governance & Economic Dimension,Risk & Crisis Management,6,97.25
2013,BNK Banks,877263,Governance & Economic Dimension,Supply Chain Management,3,80.448529
2013,BNK Banks,877263,S&P Global ESG Score,Environmental Dimension,24,70.542917
2013,BNK Banks,877263,S&P Global ESG Score,Governance & Economic Dimension,41,90.937544
2013,BNK Banks,877263,S&P Global ESG Score,Social Dimension,35,77.528857
2013,BNK Banks,877263,Social Dimension,Controversial Issues: Dilemmas in Lending & Financing,4,50.8
2013,BNK Banks,877263,Social Dimension,Corporate Citizenship & Philanthropy,3,96.0
2013,BNK Banks,877263,Social Dimension,Financial Inclusion,3,68.0
2013,BNK Banks,877263,Social Dimension,Human Capital Development,6,100.0
2013,BNK Banks,877263,Social Dimension,Labor Practice Indicators,5,81.802
2013,BNK Banks,877263,Social Dimension,Occupational Health & Safety,3,80.132
2013,BNK Banks,877263,Social Dimension,Social Reporting,3,86.75
2013,BNK Banks,877263,Social Dimension,Stakeholder Engagement,2,73.7
2013,BNK Banks,877263,Social Dimension,Talent Attraction & Retention,6,60.209
2013,BNK Banks,877263,,S&P Global ESG Score,100,81.349793
2013,BVG Beverages,134386019,Environmental Dimension,Climate Strategy,3,45.22
2013,BVG Beverages,134386019,Environmental Dimension,Climate Strategy,3,43.46
2013,BVG Beverages,134386019,Environmental Dimension,Environmental Policy & Management Systems,3,40.0
2013,BVG Beverages,134386019,Environmental Dimension,Environmental Policy & Management Systems,3,40.0
2013,BVG Beverages,134386019,Environmental Dimension,Environmental Reporting,3,26.25
2013,BVG Beverages,134386019,Environmental Dimension,Environmental Reporting,3,14.5
2013,BVG Beverages,134386019,Environmental Dimension,Genetically Modified Organisms,3,20.0
2013,BVG Beverages,134386019,Environmental Dimension,Genetically Modified Organisms,3,20.0
2013,BVG Beverages,134386019,Environmental Dimension,Operational Eco-Efficiency,4,0.0
2013,BVG Beverages,134386019,Environmental Dimension,Operational Eco-Efficiency,4,0.0
2013,BVG Beverages,134386019,Environmental Dimension,Packaging,3,5.0
2013,BVG Beverages,134386019,Environmental Dimension,Packaging,3,0.0
2013,BVG Beverages,134386019,Environmental Dimension,Raw Material Sourcing,3,0.0
2013,BVG Beverages,134386019,Environmental Dimension,Raw Material Sourcing,3,0.0
2013,BVG Beverages,134386019,Environmental Dimension,Water Related Risks,4,0.0
2013,BVG Beverages,134386019,Environmental Dimension,Water Related Risks,4,0.0
2013,BVG Beverages,134386019,Governance & Economic Dimension,Brand Management,4,25.0
2013,BVG Beverages,134386019,Governance & Economic Dimension,Brand Management,4,25.0
2013,BVG Beverages,134386019,Governance & Economic Dimension,Codes of Business Conduct,6,60.8
2013,BVG Beverages,134386019,Governance & Economic Dimension,Codes of Business Conduct,6,45.2
2013,BVG Beverages,134386019,Governance & Economic Dimension,Corporate Governance,6,58.152521
2013,BVG Beverages,134386019,Governance & Economic Dimension,Corporate Governance,6,57.732521
2013,BVG Beverages,134386019,Governance & Economic Dimension,Customer Relationship Management,5,47.0
2013,BVG Beverages,134386019,Governance & Economic Dimension,Customer Relationship Management,5,40.0
2013,BVG Beverages,134386019,Governance & Economic Dimension,Health & Nutrition,3,
2013,BVG Beverages,134386019,Governance & Economic Dimension,Health & Nutrition,3,20.0
2013,BVG Beverages,134386019,Governance & Economic Dimension,Innovation Management,5,0.0
2013,BVG Beverages,134386019,Governance & Economic Dimension,Innovation Management,5,0.0
2013,BVG Beverages,134386019,Governance & Economic Dimension,Risk & Crisis Management,5,55.0
2013,BVG Beverages,134386019,Governance & Economic Dimension,Risk & Crisis Management,5,50.0
2013,BVG Beverages,134386019,Governance & Economic Dimension,Strategy for Emerging Markets,6,
2013,BVG Beverages,134386019,Governance & Economic Dimension,Strategy for Emerging Markets,6,
2013,BVG Beverages,134386019,Governance & Economic Dimension,Supply Chain Management,6,30.15
2013,BVG Beverages,134386019,Governance & Economic Dimension,Supply Chain Management,6,30.0
2013,BVG Beverages,134386019,S&P Global ESG Score,Environmental Dimension,26,13.610769
2013,BVG Beverages,134386019,S&P Global ESG Score,Environmental Dimension,26,15.746538
2013,BVG Beverages,134386019,S&P Global ESG Score,Governance & Economic Dimension,46,39.92149
2013,BVG Beverages,134386019,S&P Global ESG Score,Governance & Economic Dimension,46,35.877878
2013,BVG Beverages,134386019,S&P Global ESG Score,Social Dimension,28,31.062143
2013,BVG Beverages,134386019,S&P Global ESG Score,Social Dimension,28,31.275714
2013,BVG Beverages,134386019,Social Dimension,Corporate Citizenship & Philanthropy,3,12.0
2013,BVG Beverages,134386019,Social Dimension,Corporate Citizenship & Philanthropy,3,0.0
2013,BVG Beverages,134386019,Social Dimension,Human Capital Development,5,28.1
2013,BVG Beverages,134386019,Social Dimension,Human Capital Development,5,22.0
2013,BVG Beverages,134386019,Social Dimension,Labor Practice Indicators,5,57.498
2013,BVG Beverages,134386019,Social Dimension,Labor Practice Indicators,5,51.45
2013,BVG Beverages,134386019,Social Dimension,Occupational Health & Safety,3,28.16
2013,BVG Beverages,134386019,Social Dimension,Occupational Health & Safety,3,29.08
2013,BVG Beverages,134386019,Social Dimension,Responsibility for Alcoholic Products,3,60.0
2013,BVG Beverages,134386019,Social Dimension,Responsibility for Alcoholic Products,3,60.0
2013,BVG Beverages,134386019,Social Dimension,Social Reporting,3,6.25
2013,BVG Beverages,134386019,Social Dimension,Social Reporting,3,18.75
2013,BVG Beverages,134386019,Social Dimension,Talent Attraction & Retention,6,26.25
2013,BVG Beverages,134386019,Social Dimension,Talent Attraction & Retention,6,25.0
2013,BVG Beverages,134386019,,S&P Global ESG Score,100,30.600085
2013,BVG Beverages,134386019,,S&P Global ESG Score,100,29.355124
2013,CHM Chemicals,394524,Environmental Dimension,Climate Strategy,8,82.4
2013,CHM Chemicals,394524,Environmental Dimension,Environmental Policy & Management Systems,2,96.74
2013,CHM Chemicals,394524,Environmental Dimension,Environmental Reporting,3,72.15
2013,CHM Chemicals,394524,Environmental Dimension,Genetically Modified Organisms,2,
2013,CHM Chemicals,394524,Environmental Dimension,Operational Eco-Efficiency,8,65.202809
2013,CHM Chemicals,394524,Environmental Dimension,Product Stewardship,9,89.6878
2013,CHM Chemicals,394524,Governance & Economic Dimension,Antitrust Policy,2,75.25
2013,CHM Chemicals,394524,Governance & Economic Dimension,Codes of Business Conduct,5,86.5
2013,CHM Chemicals,394524,Governance & Economic Dimension,Corporate Governance,5,66.27
2013,CHM Chemicals,394524,Governance & Economic Dimension,Customer Relationship Management,5,84.0
2013,CHM Chemicals,394524,Governance & Economic Dimension,Innovation Management,8,76.075
2013,CHM Chemicals,394524,Governance & Economic Dimension,Risk & Crisis Management,5,82.0
2013,CHM Chemicals,394524,Governance & Economic Dimension,Supply Chain Management,5,69.71
2013,CHM Chemicals,394524,S&P Global ESG Score,Environmental Dimension,32,79.931422
2013,CHM Chemicals,394524,S&P Global ESG Score,Governance & Economic Dimension,35,77.185714
2013,CHM Chemicals,394524,S&P Global ESG Score,Social Dimension,33,70.616812
2013,CHM Chemicals,394524,Social Dimension,Corporate Citizenship & Philanthropy,4,54.0
2013,CHM Chemicals,394524,Social Dimension,Human Capital Development,6,64.0
2013,CHM Chemicals,394524,Social Dimension,Labor Practice Indicators,6,71.3
2013,CHM Chemicals,394524,Social Dimension,Occupational Health & Safety,7,93.2064
2013,CHM Chemicals,394524,Social Dimension,Social Reporting,4,59.95
2013,CHM Chemicals,394524,Social Dimension,Talent Attraction & Retention,6,68.385
2013,CHM Chemicals,394524,,S&P Global ESG Score,100,75.896603
2013,COS Personal Products,5507464,Environmental Dimension,Environmental Policy & Management Systems,3,50.2
2013,COS Personal Products,5507464,Environmental Dimension,Environmental Reporting,3,69.25
2013,COS Personal Products,5507464,Environmental Dimension,Operational Eco-Efficiency,6,31.242267
2013,COS Personal Products,5507464,Environmental Dimension,Packaging,2,50.0
2013,COS Personal Products,5507464,Environmental Dimension,Product Stewardship,6,50.72
2013,COS Personal Products,5507464,Governance & Economic Dimension,Brand Management,6,30.0
2013,COS Personal Products,5507464,Governance & Economic Dimension,Codes of Business Conduct,6,65.75
2013,COS Personal Products,5507464,Governance & Economic Dimension,Corporate Governance,6,59.112411
2013,COS Personal Products,5507464,Governance & Economic Dimension,Customer Relationship Management,5,76.0
2013,COS Personal Products,5507464,Governance & Economic Dimension,Innovation Management,8,3.02
2013,COS Personal Products,5507464,Governance & Economic Dimension,Risk & Crisis Management,6,73.5
2013,COS Personal Products,5507464,Governance & Economic Dimension,Strategy for Emerging Markets,6,
2013,COS Personal Products,5507464,Governance & Economic Dimension,Supply Chain Management,5,39.651
2013,COS Personal Products,5507464,S&P Global ESG Score,Environmental Dimension,20,47.50618
2013,COS Personal Products,5507464,S&P Global ESG Score,Governance & Economic Dimension,48,46.966416
2013,COS Personal Products,5507464,S&P Global ESG Score,Social Dimension,32,46.800085
2013,COS Personal Products,5507464,Social Dimension,Corporate Citizenship & Philanthropy,3,34.0
2013,COS Personal Products,5507464,Social Dimension,Human Capital Development,6,33.1
2013,COS Personal Products,5507464,Social Dimension,Labor Practice Indicators,6,65.612
2013,COS Personal Products,5507464,Social Dimension,Occupational Health & Safety,8,36.2508
2013,COS Personal Products,5507464,Social Dimension,Social Reporting,3,77.5
2013,COS Personal Products,5507464,Social Dimension,Talent Attraction & Retention,6,46.804054
2013,COS Personal Products,5507464,,S&P Global ESG Score,100,47.021143
2013,CTR Containers & Packaging,3800060,Environmental Dimension,Climate Strategy,4,53.21
2013,CTR Containers & Packaging,3800060,Environmental Dimension,Environmental Policy & Management Systems,8,20.16
2013,CTR Containers & Packaging,3800060,Environmental Dimension,Environmental Reporting,4,68.5
2013,CTR Containers & Packaging,3800060,Environmental Dimension,Operational Eco-Efficiency,7,47.524125
2013,CTR Containers & Packaging,3800060,Environmental Dimension,Product Stewardship,8,26.8
2013,CTR Containers & Packaging,3800060,Governance & Economic Dimension,Antitrust Policy,3,25.0
2013,CTR Containers & Packaging,3800060,Governance & Economic Dimension,Codes of Business Conduct,7,61.1
2013,CTR Containers & Packaging,3800060,Governance & Economic Dimension,Corporate Governance,6,39.33
2013,CTR Containers & Packaging,3800060,Governance & Economic Dimension,Customer Relationship Management,9,40.6
2013,CTR Containers & Packaging,3800060,Governance & Economic Dimension,Risk & Crisis Management,7,29.0
2013,CTR Containers & Packaging,3800060,Governance & Economic Dimension,Supply Chain Management,6,36.516
2013,CTR Containers & Packaging,3800060,S&P Global ESG Score,Environmental Dimension,31,38.55448
2013,CTR Containers & Packaging,3800060,S&P Global ESG Score,Governance & Economic Dimension,38,40.162526
2013,CTR Containers & Packaging,3800060,S&P Global ESG Score,Social Dimension,31,43.248194
2013,CTR Containers & Packaging,3800060,Social Dimension,Corporate Citizenship & Philanthropy,3,32.0
2013,CTR Containers & Packaging,3800060,Social Dimension,Human Capital Development,6,30.1
2013,CTR Containers & Packaging,3800060,Social Dimension,Labor Practice Indicators,6,67.124
2013,CTR Containers & Packaging,3800060,Social Dimension,Social Reporting,4,60.75
2013,CTR Containers & Packaging,3800060,Social Dimension,Stakeholder Engagement,6,39.6
2013,CTR Containers & Packaging,3800060,Social Dimension,Talent Attraction & Retention,6,30.125
2013,CTR Containers & Packaging,3800060,,S&P Global ESG Score,100,40.620589
2013,ELC Electric Utilities,392996,Environmental Dimension,Biodiversity,3,97.84
2013,ELC Electric Utilities,392996,Environmental Dimension,Climate Strategy,5,39.111111
2013,ELC Electric Utilities,392996,Environmental Dimension,Electricity Generation,6,56.066667
2013,ELC Electric Utilities,392996,Environmental Dimension,Environmental Policy & Management Systems,3,81.605
2013,ELC Electric Utilities,392996,Environmental Dimension,Environmental Reporting,3,62.75
2013,ELC Electric Utilities,392996,Environmental Dimension,Operational Eco-Efficiency,7,47.218811
2013,ELC Electric Utilities,392996,Environmental Dimension,Transmission & Distribution,3,41.5
2013,ELC Electric Utilities,392996,Environmental Dimension,Water Related Risks,3,45.375
2013,ELC Electric Utilities,392996,Governance & Economic Dimension,Antitrust Policy,3,100.0
2013,ELC Electric Utilities,392996,Governance & Economic Dimension,Codes of Business Conduct,5,66.9
2013,ELC Electric Utilities,392996,Governance & Economic Dimension,Corporate Governance,5,79.34
2013,ELC Electric Utilities,392996,Governance & Economic Dimension,Customer Relationship Management,5,83.248
2013,ELC Electric Utilities,392996,Governance & Economic Dimension,Market Opportunities,5,49.575
2013,ELC Electric Utilities,392996,Governance & Economic Dimension,Price Risk Management,3,70.0
2013,ELC Electric Utilities,392996,Governance & Economic Dimension,Risk & Crisis Management,6,85.0
2013,ELC Electric Utilities,392996,Governance & Economic Dimension,Scorecards/Measurement Systems,2,70.0
2013,ELC Electric Utilities,392996,Governance & Economic Dimension,Supply Chain Management,3,31.0425
2013,ELC Electric Utilities,392996,S&P Global ESG Score,Environmental Dimension,33,56.051431
2013,ELC Electric Utilities,392996,S&P Global ESG Score,Governance & Economic Dimension,37,71.579527
2013,ELC Electric Utilities,392996,S&P Global ESG Score,Social Dimension,30,65.711707
2013,ELC Electric Utilities,392996,Social Dimension,Corporate Citizenship & Philanthropy,3,56.0
2013,ELC Electric Utilities,392996,Social Dimension,Human Capital Development,5,75.1
2013,ELC Electric Utilities,392996,Social Dimension,Labor Practice Indicators,5,75.188
2013,ELC Electric Utilities,392996,Social Dimension,Occupational Health & Safety,5,78.688245
2013,ELC Electric Utilities,392996,Social Dimension,Social Reporting,3,70.25
2013,ELC Electric Utilities,392996,Social Dimension,Stakeholder Engagement,4,57.8
2013,ELC Electric Utilities,392996,Social Dimension,Talent Attraction & Retention,5,43.304
2013,ELC Electric Utilities,392996,,S&P Global ESG Score,100,64.69491
2013,ELC Electric Utilities,411574,Environmental Dimension,Biodiversity,3,99.28
2013,ELC Electric Utilities,411574,Environmental Dimension,Climate Strategy,5,80.888889
2013,ELC Electric Utilities,411574,Environmental Dimension,Electricity Generation,6,57.0
2013,ELC Electric Utilities,411574,Environmental Dimension,Environmental Policy & Management Systems,3,96.263
2013,ELC Electric Utilities,411574,Environmental Dimension,Environmental Reporting,3,63.0
2013,ELC Electric Utilities,411574,Environmental Dimension,Operational Eco-Efficiency,7,94.358974
2013,ELC Electric Utilities,411574,Environmental Dimension,Transmission & Distribution,3,74.5
2013,ELC Electric Utilities,411574,Environmental Dimension,Water Related Risks,3,94.0
2013,ELC Electric Utilities,411574,Governance & Economic Dimension,Antitrust Policy,3,100.0
2013,ELC Electric Utilities,411574,Governance & Economic Dimension,Codes of Business Conduct,5,84.0
2013,ELC Electric Utilities,411574,Governance & Economic Dimension,Corporate Governance,5,74.087608
2013,ELC Electric Utilities,411574,Governance & Economic Dimension,Customer Relationship Management,5,96.418934
2013,ELC Electric Utilities,411574,Governance & Economic Dimension,Market Opportunities,5,75.87
2013,ELC Electric Utilities,411574,Governance & Economic Dimension,Price Risk Management,3,86.111111
2013,ELC Electric Utilities,411574,Governance & Economic Dimension,Risk & Crisis Management,6,90.0
2013,ELC Electric Utilities,411574,Governance & Economic Dimension,Scorecards/Measurement Systems,2,87.5
2013,ELC Electric Utilities,411574,Governance & Economic Dimension,Supply Chain Management,3,98.95
2013,ELC Electric Utilities,411574,S&P Global ESG Score,Environmental Dimension,33,81.45716
2013,ELC Electric Utilities,411574,S&P Global ESG Score,Governance & Economic Dimension,37,87.082866
2013,ELC Electric Utilities,411574,S&P Global ESG Score,Social Dimension,30,83.560033
2013,ELC Electric Utilities,411574,Social Dimension,Corporate Citizenship & Philanthropy,3,78.0
2013,ELC Electric Utilities,411574,Social Dimension,Human Capital Development,5,98.5
2013,ELC Electric Utilities,411574,Social Dimension,Labor Practice Indicators,5,81.488
2013,ELC Electric Utilities,411574,Social Dimension,Occupational Health & Safety,5,95.8752
2013,ELC Electric Utilities,411574,Social Dimension,Social Reporting,3,67.5
2013,ELC Electric Utilities,411574,Social Dimension,Stakeholder Engagement,4,79.09
2013,ELC Electric Utilities,411574,Social Dimension,Talent Attraction & Retention,5,74.925
2013,ELC Electric Utilities,411574,,S&P Global ESG Score,100,84.169533
2013,ELC Electric Utilities,875297,Environmental Dimension,Biodiversity,3,85.24
2013,ELC Electric Utilities,875297,Environmental Dimension,Climate Strategy,5,79.222222
2013,ELC Electric Utilities,875297,Environmental Dimension,Electricity Generation,6,28.12
2013,ELC Electric Utilities,875297,Environmental Dimension,Environmental Policy & Management Systems,3,76.6785
2013,ELC Electric Utilities,875297,Environmental Dimension,Environmental Reporting,3,83.0
2013,ELC Electric Utilities,875297,Environmental Dimension,Operational Eco-Efficiency,7,64.121347
2013,ELC Electric Utilities,875297,Environmental Dimension,Transmission & Distribution,3,37.5
2013,ELC Electric Utilities,875297,Environmental Dimension,Water Related Risks,3,70.5
2013,ELC Electric Utilities,875297,Governance & Economic Dimension,Antitrust Policy,3,96.25
2013,ELC Electric Utilities,875297,Governance & Economic Dimension,Codes of Business Conduct,5,100.0
2013,ELC Electric Utilities,875297,Governance & Economic Dimension,Corporate Governance,5,82.24
2013,ELC Electric Utilities,875297,Governance & Economic Dimension,Customer Relationship Management,5,82.702043
2013,ELC Electric Utilities,875297,Governance & Economic Dimension,Market Opportunities,5,75.842105
2013,ELC Electric Utilities,875297,Governance & Economic Dimension,Price Risk Management,3,100.0
2013,ELC Electric Utilities,875297,Governance & Economic Dimension,Risk & Crisis Management,6,94.0
2013,ELC Electric Utilities,875297,Governance & Economic Dimension,Scorecards/Measurement Systems,2,100.0
2013,ELC Electric Utilities,875297,Governance & Economic Dimension,Supply Chain Management,3,63.249
2013,ELC Electric Utilities,875297,S&P Global ESG Score,Environmental Dimension,33,62.801092
2013,ELC Electric Utilities,875297,S&P Global ESG Score,Governance & Economic Dimension,37,87.74102
2013,ELC Electric Utilities,875297,S&P Global ESG Score,Social Dimension,30,80.235
2013,ELC Electric Utilities,875297,Social Dimension,Corporate Citizenship & Philanthropy,3,88.0
2013,ELC Electric Utilities,875297,Social Dimension,Human Capital Development,5,76.0
2013,ELC Electric Utilities,875297,Social Dimension,Labor Practice Indicators,5,94.288
2013,ELC Electric Utilities,875297,Social Dimension,Occupational Health & Safety,5,80.61125
2013,ELC Electric Utilities,875297,Social Dimension,Social Reporting,3,83.75
2013,ELC Electric Utilities,875297,Social Dimension,Stakeholder Engagement,4,69.39
2013,ELC Electric Utilities,875297,Social Dimension,Talent Attraction & Retention,5,71.94875
2013,ELC Electric Utilities,875297,,S&P Global ESG Score,100,77.259038
2013,ELC Electric Utilities,882974,Environmental Dimension,Biodiversity,3,30.0
2013,ELC Electric Utilities,882974,Environmental Dimension,Climate Strategy,5,1.777778
2013,ELC Electric Utilities,882974,Environmental Dimension,Electricity Generation,6,14.333333
2013,ELC Electric Utilities,882974,Environmental Dimension,Environmental Policy & Management Systems,3,37.4
2013,ELC Electric Utilities,882974,Environmental Dimension,Environmental Reporting,3,75.0
2013,ELC Electric Utilities,882974,Environmental Dimension,Operational Eco-Efficiency,7,14.356024
2013,ELC Electric Utilities,882974,Environmental Dimension,Transmission & Distribution,3,
2013,ELC Electric Utilities,882974,Environmental Dimension,Water Related Risks,3,0.0
2013,ELC Electric Utilities,882974,Governance & Economic Dimension,Antitrust Policy,3,56.5
2013,ELC Electric Utilities,882974,Governance & Economic Dimension,Codes of Business Conduct,5,68.15
2013,ELC Electric Utilities,882974,Governance & Economic Dimension,Corporate Governance,5,50.22
2013,ELC Electric Utilities,882974,Governance & Economic Dimension,Customer Relationship Management,5,44.508359
2013,ELC Electric Utilities,882974,Governance & Economic Dimension,Market Opportunities,5,4.95
2013,ELC Electric Utilities,882974,Governance & Economic Dimension,Price Risk Management,3,0.0
2013,ELC Electric Utilities,882974,Governance & Economic Dimension,Risk & Crisis Management,6,52.0
2013,ELC Electric Utilities,882974,Governance & Economic Dimension,Scorecards/Measurement Systems,2,67.0
2013,ELC Electric Utilities,882974,Governance & Economic Dimension,Supply Chain Management,3,35.1225
2013,ELC Electric Utilities,882974,S&P Global ESG Score,Environmental Dimension,33,20.752702
2013,ELC Electric Utilities,882974,S&P Global ESG Score,Governance & Economic Dimension,37,42.162413
2013,ELC Electric Utilities,882974,S&P Global ESG Score,Social Dimension,30,40.881267
2013,ELC Electric Utilities,882974,Social Dimension,Corporate Citizenship & Philanthropy,3,24.0
2013,ELC Electric Utilities,882974,Social Dimension,Human Capital Development,5,30.1
2013,ELC Electric Utilities,882974,Social Dimension,Labor Practice Indicators,5,55.23
2013,ELC Electric Utilities,882974,Social Dimension,Occupational Health & Safety,5,44.3076
2013,ELC Electric Utilities,882974,Social Dimension,Social Reporting,3,59.0
2013,ELC Electric Utilities,882974,Social Dimension,Stakeholder Engagement,4,42.0
2013,ELC Electric Utilities,882974,Social Dimension,Talent Attraction & Retention,5,32.25
2013,ELC Electric Utilities,882974,,S&P Global ESG Score,100,34.712865
2013,ELC Electric Utilities,4509268,Environmental Dimension,Biodiversity,3,100.0
2013,ELC Electric Utilities,4509268,Environmental Dimension,Climate Strategy,5,93.888889
2013,ELC Electric Utilities,4509268,Environmental Dimension,Electricity Generation,6,83.0
2013,ELC Electric Utilities,4509268,Environmental Dimension,Environmental Policy & Management Systems,3,93.449
2013,ELC Electric Utilities,4509268,Environmental Dimension,Environmental Reporting,3,88.375
2013,ELC Electric Utilities,4509268,Environmental Dimension,Operational Eco-Efficiency,7,45.563225
2013,ELC Electric Utilities,4509268,Environmental Dimension,Transmission & Distribution,3,50.0
2013,ELC Electric Utilities,4509268,Environmental Dimension,Water Related Risks,3,83.0
2013,ELC Electric Utilities,4509268,Governance & Economic Dimension,Antitrust Policy,3,79.0
2013,ELC Electric Utilities,4509268,Governance & Economic Dimension,Codes of Business Conduct,5,79.45
2013,ELC Electric Utilities,4509268,Governance & Economic Dimension,Corporate Governance,5,76.904286
2013,ELC Electric Utilities,4509268,Governance & Economic Dimension,Customer Relationship Management,5,71.647031
2013,ELC Electric Utilities,4509268,Governance & Economic Dimension,Market Opportunities,5,51.768421
2013,ELC Electric Utilities,4509268,Governance & Economic Dimension,Price Risk Management,3,52.777778
2013,ELC Electric Utilities,4509268,Governance & Economic Dimension,Risk & Crisis Management,6,92.0
2013,ELC Electric Utilities,4509268,Governance & Economic Dimension,Scorecards/Measurement Systems,2,100.0
2013,ELC Electric Utilities,4509268,Governance & Economic Dimension,Supply Chain Management,3,76.8205
2013,ELC Electric Utilities,4509268,S&P Global ESG Score,Environmental Dimension,33,76.692697
2013,ELC Electric Utilities,4509268,S&P Global ESG Score,Governance & Economic Dimension,37,75.04442
2013,ELC Electric Utilities,4509268,S&P Global ESG Score,Social Dimension,30,78.867861
2013,ELC Electric Utilities,4509268,Social Dimension,Corporate Citizenship & Philanthropy,3,64.0
2013,ELC Electric Utilities,4509268,Social Dimension,Human Capital Development,5,94.0
2013,ELC Electric Utilities,4509268,Social Dimension,Labor Practice Indicators,5,83.8804
2013,ELC Electric Utilities,4509268,Social Dimension,Occupational Health & Safety,5,83.2992
2013,ELC Electric Utilities,4509268,Social Dimension,Social Reporting,3,83.5
2013,ELC Electric Utilities,4509268,Social Dimension,Stakeholder Engagement,4,81.2
2013,ELC Electric Utilities,4509268,Social Dimension,Talent Attraction & Retention,5,58.567568
2013,ELC Electric Utilities,4509268,,S&P Global ESG Score,100,76.735384
2013,ELC Electric Utilities,22399474,Environmental Dimension,Biodiversity,3,42.0
2013,ELC Electric Utilities,22399474,Environmental Dimension,Climate Strategy,5,56.333333
2013,ELC Electric Utilities,22399474,Environmental Dimension,Electricity Generation,6,0.0
2013,ELC Electric Utilities,22399474,Environmental Dimension,Environmental Policy & Management Systems,3,29.0
2013,ELC Electric Utilities,22399474,Environmental Dimension,Environmental Reporting,3,65.75
2013,ELC Electric Utilities,22399474,Environmental Dimension,Operational Eco-Efficiency,7,11.956719
2013,ELC Electric Utilities,22399474,Environmental Dimension,Transmission & Distribution,3,0.0
2013,ELC Electric Utilities,22399474,Environmental Dimension,Water Related Risks,3,0.0
2013,ELC Electric Utilities,22399474,Governance & Economic Dimension,Antitrust Policy,3,25.0
2013,ELC Electric Utilities,22399474,Governance & Economic Dimension,Codes of Business Conduct,5,68.1
2013,ELC Electric Utilities,22399474,Governance & Economic Dimension,Corporate Governance,5,51.66
2013,ELC Electric Utilities,22399474,Governance & Economic Dimension,Customer Relationship Management,5,43.774076
